Area,AreaCode,AreaCode2,Grain,Year,Month,LPrice,HPrice
AH,001,,R3,1830, 2,125,148
AH,001,,R3,1830, 3,125,160
AH,001,,R3,1830, 4,125,160
AH,001,,R3,1830, 5,125,163
AH,001,,R3,1830, 6,125,170
AH,001,,R3,1830, 7,135,200
AH,001,,R3,1830, 8,135,198
AH,001,,R3,1830, 9,135,193
AH,001,,R3,1830,10,130,188
AH,001,,R3,1830,11,122,172
AH,001,,R3,1830,12,118,152
AH,001,,R3,1831, 1,117,145
AH,001,,R3,1831, 2,117,165
AH,001,,R3,1831, 3,118,197
AH,001,,R3,1831, 4,120,229
AH,001,,R3,1831, 5,120,240
AH,001,,R3,1831, 6,136,230
AH,001,,R3,1831, 7,146,260
AH,001,,R3,1831, 8,185,340
AH,001,,R3,1831, 9,216,310
AH,001,,R3,1831,10,220,281
AH,001,,R3,1831,11,220,289
AH,001,,R3,1831,12,175,299
AH,001,,R3,1832, 1,153,300
AH,001,,R3,1832, 2,179,300
AH,001,,R3,1832, 3,238,300
AH,001,,R3,1832, 4,240,302
AH,001,,R3,1832, 5,239,350
AH,001,,R3,1832, 6,230,350
AH,001,,R3,1832, 7,228,350
AH,001,,R3,1832, 8,220,350
AH,001,,R3,1832, 9,220,335
AH,001,,R3,1832,10,217,280
AH,001,,R3,1832,11,190,265
AH,001,,R3,1832,12,135,257
AH,001,,R3,1833, 1,115,240
AH,001,,R3,1833, 2,115,240
AH,001,,R3,1833, 3,115,240
AH,001,,R3,1833, 4,115,240
AH,001,,R3,1833, 5,115,240
AH,001,,R3,1833, 6,115,260
AH,001,,R3,1833, 7,115,285
AH,001,,R3,1833, 8,210,285
AH,001,,R3,1833, 9,199,279
AH,001,,R3,1833,10,187,261
AH,001,,R3,1833,11,163,252
AH,001,,R3,1833,12,140,266
AH,001,,R3,1834, 1,135,298
AH,001,,R3,1834, 2,171,317
AH,001,,R3,1834, 3,164,320
AH,001,,R3,1834, 4,162,316
AH,001,,R3,1834, 5,187,310
AH,001,,R3,1834, 6,195,308
AH,001,,R3,1834, 7,195,310
AH,001,,R3,1834, 8,195,310
AH,001,,R3,1834, 9,186,305
AH,001,,R3,1834,10,185,305
AH,001,,R3,1834,11,180,305
AH,001,,R3,1835, 1,111,305
AH,001,,R3,1835, 2,126,305
AH,001,,R3,1835, 3,140,305
AH,001,,R3,1835, 4,140,305
AH,001,,R3,1835, 5,137,300
AH,001,,R3,1835, 6,123,272
AH,001,,R3,1835, 7,142,272
AH,001,,R3,1835, 8,150,272
AH,001,,R3,1835, 9,153,272
AH,001,,R3,1835,10,160,272
AH,001,,R3,1835,11,156,272
AH,001,,R3,1835,12,142,265
AH,001,,R3,1836, 1,128,240
AH,001,,R3,1836, 2,132,223
AH,001,,R3,1836, 3,135,223
AH,001,,R3,1836, 4,130,223
AH,001,,R3,1836, 5,130,223
AH,001,,R3,1836, 6,147,223
AH,001,,R3,1836, 7,160,223
AH,001,,R3,1836, 8,160,223
AH,001,,R3,1836, 9,135,194
AH,001,,R3,1836,10,121,173
AH,001,,R3,1836,11,113,152
AH,001,,R3,1836,12,110,130
AH,001,,R3,1837, 1,110,129
AH,001,,R3,1837, 3,110,165
AH,001,,R3,1837, 4,114,169
AH,001,,R3,1837, 5,115,153
AH,001,,R3,1837, 6,115,159
AH,001,,R3,1837, 7,115,165
AH,001,,R3,1837, 8,115,165
AH,001,,R3,1837, 9,115,160
AH,001,,R3,1837,10,115,159
AH,001,,R3,1837,11,110,148
AH,001,,R3,1837,12,105,128
AH,001,,R3,1838, 1,105,122
AH,001,,R3,1838, 2,105,130
AH,001,,R3,1838, 3,105,132
AH,001,,R3,1838, 4,105,142
AH,001,,R3,1838, 5,106,151
AH,001,,R3,1838, 6,113,158
AH,001,,R3,1838, 7,120,169
AH,001,,R3,1838, 8,120,175
AH,001,,R3,1838, 9,122,175
AH,001,,R3,1838,10,123,166
AH,001,,R3,1838,11,113,146
AH,001,,R3,1838,12,103,126
AH,001,,R3,1839, 1,103,116
AH,001,,R3,1839, 2,105,124
AH,001,,R3,1839, 3,105,141
AH,001,,R3,1839, 4,105,153
AH,001,,R3,1839, 5,105,155
AH,001,,R3,1839, 6,105,152
AH,001,,R3,1839, 7,112,164
AH,001,,R3,1839, 8,119,166
AH,001,,R3,1839, 9,120,165
AH,001,,R3,1839,10,112,165
AH,001,,R3,1839,11,110,169
AH,001,,R3,1839,12,110,170
AH,001,,R3,1840, 1,110,183
AH,001,,R3,1840, 2,110,185
AH,001,,R3,1840, 3,124,199
AH,001,,R3,1840, 4,135,200
AH,001,,R3,1840, 5,135,200
AH,001,,R3,1840, 6,120,200
AH,001,,R3,1840, 7,120,200
AH,001,,R3,1840, 8,120,200
AH,001,,R3,1840, 9,120,200
AH,001,,R3,1840,10,118,198
AH,001,,R3,1840,11,110,182
AH,001,,R3,1840,12,110,151
AH,001,,R3,1841, 1,110,141
AH,001,,R3,1841, 2,113,145
AH,001,,R3,1841, 3,120,148
AH,001,,R3,1841, 4,120,157
AH,001,,R3,1841, 5,120,171
AH,001,,R3,1841, 6,122,190
AH,001,,R3,1841, 7,132,195
AH,001,,R3,1841, 8,145,205
AH,001,,R3,1841, 9,150,210
AH,001,,R3,1841,10,147,207
AH,001,,R3,1841,11,139,208
AH,001,,R3,1841,12,130,210
AH,001,,R3,1842, 1,127,210
AH,001,,R3,1842, 2,134,213
AH,001,,R3,1842, 3,137,228
AH,001,,R3,1842, 4,137,232
AH,001,,R3,1842, 5,137,216
AH,001,,R3,1842, 6,137,206
AH,001,,R3,1842, 7,143,232
AH,001,,R3,1842, 8,145,232
AH,001,,R3,1842, 9,145,239
AH,001,,R3,1842,10,138,177
AH,001,,R3,1842,11,126,170
AH,001,,R3,1842,12,110,151
AH,001,,R3,1843, 1,105,150
AH,001,,R3,1843, 2,110,150
AH,001,,R3,1843, 3,110,150
AH,001,,R3,1843, 4,110,150
AH,001,,R3,1843, 5,110,150
AH,001,,R3,1843, 6,110,150
AH,001,,R3,1843, 7,110,148
AH,001,,R3,1843, 8,108,138
AH,001,,R3,1843, 9,100,130
AH,001,,R3,1843,10,100,129
AH,001,,R3,1843,11,100,125
AH,001,,R3,1843,12, 96,123
AH,001,,R3,1844, 1, 90,120
AH,001,,R3,1844, 2, 90,120
AH,001,,R3,1844, 3, 90,120
AH,001,,R3,1844, 4, 90,122
AH,001,,R3,1844, 5, 90,125
AH,001,,R3,1844, 6, 90,125
AH,001,,R3,1844, 7, 90,125
AH,001,,R3,1844, 8, 99,125
AH,001,,R3,1844, 9,105,125
AH,001,,R3,1844,10,102,128
AH,001,,R3,1844,11, 96,126
AH,001,,R3,1844,12, 91,121
AH,001,,R3,1845, 1, 90,120
AH,001,,R3,1845, 2, 90,120
AH,001,,R3,1845, 3, 90,120
AH,001,,R3,1845, 4, 90,120
AH,001,,R3,1845, 5, 90,124
AH,001,,R3,1845, 6, 90,125
AH,001,,R3,1845, 7, 90,125
AH,001,,R3,1845, 8, 90,125
AH,001,,R3,1845, 9, 90,125
AH,001,,R3,1845,10, 90,125
AH,001,,R3,1845,11, 85,124
AH,001,,R3,1845,12, 80,105
AH,001,,R3,1846, 1, 80,107
AH,001,,R3,1846, 2, 80,115
AH,001,,R3,1846, 3, 80,115
AH,001,,R3,1846, 4, 80,115
AH,001,,R3,1846, 5, 80,115
AH,001,,R3,1846, 6, 80,116
AH,001,,R3,1846, 7, 80,120
AH,001,,R3,1846, 8, 80,120
AH,001,,R3,1846, 9, 80,120
AH,001,,R3,1846,10, 80,120
AH,001,,R3,1846,11, 80,118
AH,001,,R3,1846,12, 80,113
AH,001,,R3,1847, 1, 80,105
AH,001,,R3,1847, 2, 80,102
AH,001,,R3,1847, 3, 80,112
AH,001,,R3,1847, 4, 80,120
AH,001,,R3,1847, 5, 80,120
AH,001,,R3,1847, 6, 80,120
AH,001,,R3,1847, 7, 80,126
AH,001,,R3,1847, 8, 80,130
AH,001,,R3,1847, 9, 80,130
AH,001,,R3,1847,10, 80,130
AH,001,,R3,1847,11, 80,122
AH,001,,R3,1847,12, 80,108
AH,001,,R3,1848, 1, 80,105
AH,001,,R3,1848, 2, 80,105
AH,001,,R3,1848, 3, 89,118
AH,001,,R3,1848, 4, 99,120
AH,001,,R3,1848, 5,100,120
AH,001,,R3,1848, 6,100,120
AH,001,,R3,1848, 7,100,121
AH,001,,R3,1848, 8,100,132
AH,001,,R3,1848, 9,106,151
AH,001,,R3,1848,10,110,162
AH,001,,R3,1848,11,108,170
AH,001,,R3,1848,12,100,170
AH,001,,R3,1849, 2,110,170
AH,001,,R3,1849, 3,110,170
AH,001,,R3,1849, 4,113,170
AH,001,,R3,1849, 5,120,170
AH,001,,R3,1849, 6,120,170
AH,001,,R3,1849,11,150,200
AH,001,,R3,1849,12,150,200
AH,001,,R3,1850, 1,150,200
AH,001,,R3,1850, 2,150,212
AH,001,,R3,1850, 3,144,226
AH,001,,R3,1850, 4,140,230
AH,001,,R3,1850, 5,140,224
AH,001,,R3,1850, 6,140,213
AH,001,,R3,1850, 7,140,210
AH,001,,R3,1850, 8,140,210
AH,001,,R3,1850, 9,132,193
AH,001,,R3,1850,10,121,173
AH,001,,R3,1850,11,118,166
AH,001,,R3,1850,12, 88,142
AH,001,,R3,1851, 1, 80,130
AH,001,,R3,1851, 2, 98,130
AH,001,,R3,1851, 3, 98,139
AH,001,,R3,1851, 4,105,145
AH,001,,R3,1851, 5,105,145
AH,001,,R3,1851, 6,105,145
AH,001,,R3,1851, 7,109,145
AH,001,,R3,1851, 8,110,145
AH,001,,R3,1851, 9,109,145
AH,001,,R3,1851,10,103,145
AH,001,,R3,1851,11, 98,142
AH,001,,R3,1851,12, 94,130
AH,001,,R3,1852, 1, 94,118
AH,001,,R3,1852, 2, 94,117
AH,001,,R3,1852, 3, 94,124
AH,001,,R3,1852, 4, 94,134
AH,001,,R3,1852, 5, 94,140
AH,001,,R3,1852, 6, 94,136
AH,001,,R3,1852, 7, 94,130
AH,001,,R3,1852, 8, 94,140
AH,001,,R3,1852, 9, 94,132
AH,001,,R3,1852,10, 98,122
AH,001,,R3,1852,11, 98,117
AH,001,,R3,1852,12, 92,106
AH,001,,R3,1853, 1, 90,101
AH,001,,R3,1869, 2,110,190
AH,001,,R3,1869, 3,110,190
AH,001,,R3,1869, 4,110,190
AH,001,,R3,1869, 5,110,190
AH,001,,R3,1869, 6,110,190
AH,001,,R3,1869, 7,117,190
AH,001,,R3,1869, 8,139,213
AH,001,,R3,1869, 9,141,203
AH,001,,R3,1869,10,140,200
AH,001,,R3,1869,11,140,191
AH,001,,R3,1869,12,145,190
AH,001,,R3,1870, 1,155,200
AH,001,,R3,1870, 2,160,200
AH,001,,R3,1870, 3,170,210
AH,001,,R3,1870, 4,170,210
AH,001,,R3,1870, 5,169,209
AH,001,,R3,1870, 6,161,200
AH,001,,R3,1870, 7,170,199
AH,001,,R3,1870, 8,168,190
AH,001,,R3,1870, 9,158,190
AH,001,,R3,1870,10,146,190
AH,001,,R3,1870,11,134,190
AH,001,,R3,1870,12,130,190
AH,001,,R3,1871, 1,130,190
AH,001,,R3,1871, 2,130,190
AH,001,,R3,1871, 3,134,190
AH,001,,R3,1871, 4,140,190
AH,001,,R3,1871, 5,136,190
AH,001,,R3,1871, 6,130,190
AH,001,,R3,1871, 7,130,190
AH,001,,R3,1871, 8,120,190
AH,001,,R3,1871, 9,109,179
AH,001,,R3,1871,10,100,170
AH,001,,R3,1871,11,100,170
AH,001,,R3,1871,12, 94,170
AH,001,,R3,1872, 1, 90,170
AH,001,,R3,1872, 2, 90,170
AH,001,,R3,1872, 3, 90,170
AH,001,,R3,1872, 4, 90,170
AH,001,,R3,1872, 5, 90,170
AH,001,,R3,1872, 6, 90,170
AH,001,,R3,1872, 7, 98,170
AH,001,,R3,1872, 8,100,170
AH,001,,R3,1872, 9, 91,170
AH,001,,R3,1872,10, 90,165
AH,001,,R3,1872,11, 90,165
AH,001,,R3,1872,12, 90,160
AH,001,,R3,1873, 1, 90,160
AH,001,,R3,1873, 2, 90,160
AH,001,,R3,1873, 3, 90,160
AH,001,,R3,1873, 5, 92,160
AH,001,,R3,1873, 6,100,160
AH,001,,R3,1873, 7,100,160
AH,001,,R3,1873, 8,100,157
AH,001,,R3,1873, 9, 97,147
AH,001,,R3,1873,10, 90,140
AH,001,,R3,1873,11, 90,140
AH,001,,R3,1873,12, 90,140
AH,001,,R3,1874, 1, 90,140
AH,001,,R3,1874, 2, 90,140
AH,001,,R3,1874, 3, 92,140
AH,001,,R3,1874, 4, 95,140
AH,001,,R3,1874, 5, 95,140
AH,001,,R3,1874, 6, 93,140
AH,001,,R3,1874, 7, 92,140
AH,001,,R3,1874, 8, 92,140
AH,001,,R3,1874, 9, 91,140
AH,001,,R3,1874,10, 91,140
AH,001,,R3,1874,11, 91,140
AH,001,,R3,1874,12, 91,140
AH,001,,R3,1875, 1, 91,140
AH,001,,R3,1875, 2, 91,140
AH,001,,R3,1875, 3, 92,140
AH,001,,R3,1875, 4, 92,140
AH,001,,R3,1875, 5, 90,140
AH,001,,R3,1875, 6, 90,140
AH,001,,R3,1875, 7, 90,140
AH,001,,R3,1875, 8, 90,140
AH,001,,R3,1875, 9, 90,140
AH,001,,R3,1875,10, 89,140
AH,001,,R3,1875,11, 89,140
AH,001,,R3,1876, 4, 94,145
AH,001,,R3,1876, 5, 94,145
AH,001,,R3,1876, 6, 94,145
AH,001,,R3,1876, 7, 94,145
AH,001,,R3,1876, 8, 95,145
AH,001,,R3,1876, 9, 96,145
AH,001,,R3,1876,10, 97,143
AH,001,,R3,1876,11, 96,140
AH,001,,R3,1876,12,102,140
AH,001,,R3,1877, 1,109,140
AH,001,,R3,1877, 2,109,146
AH,001,,R3,1877, 3,114,155
AH,001,,R3,1877, 4,121,160
AH,001,,R3,1877, 5,123,160
AH,001,,R3,1877, 6,123,187
AH,001,,R3,1877, 7,148,200
AH,001,,R3,1877, 8,156,200
AH,001,,R3,1877, 9,151,192
AH,001,,R3,1877,10,142,190
AH,001,,R3,1877,11,131,190
AH,001,,R3,1877,12,130,190
AH,001,,R3,1878, 1,130,190
AH,001,,R3,1878, 2,130,190
AH,001,,R3,1878, 3,130,190
AH,001,,R3,1878, 4,139,190
AH,001,,R3,1878, 5,140,200
AH,001,,R3,1878, 6,140,200
AH,001,,R3,1878, 7,139,200
AH,001,,R3,1878, 8,129,200
AH,001,,R3,1878, 9,118,200
AH,001,,R3,1878,10,110,200
AH,001,,R3,1878,11,110,200
AH,001,,R3,1878,12,110,200
AH,001,,R3,1879, 1,110,200
AH,001,,R3,1879, 2,110,200
AH,001,,R3,1879, 3,110,200
AH,001,,R3,1879, 4,110,200
AH,001,,R3,1879, 5,110,200
AH,001,,R3,1879, 6,110,200
AH,001,,R3,1879, 7,114,200
AH,001,,R3,1879, 8,111,200
AH,001,,R3,1879, 9,100,195
AH,001,,R3,1879,10,100,179
AH,001,,R3,1879,11,100,164
AH,001,,R3,1879,12,100,160
AH,001,,R3,1880, 1,100,160
AH,001,,R3,1880, 2,100,160
AH,001,,R3,1880, 3,100,160
AH,001,,R3,1880, 4,100,160
AH,001,,R3,1880, 5,100,156
AH,001,,R3,1880, 6,100,155
AH,001,,R3,1880, 7,108,155
AH,001,,R3,1880, 8,102,155
AH,001,,R3,1880, 9, 96,151
AH,001,,R3,1880,10, 95,145
AH,001,,R3,1880,11, 95,145
AH,001,,R3,1880,12, 95,145
AH,001,,R3,1881, 1, 95,145
AH,001,,R3,1881, 2, 95,144
AH,001,,R3,1881, 3, 95,144
AH,001,,R3,1881, 4, 95,144
AH,001,,R3,1881, 5, 95,143
AH,001,,R3,1881, 6, 95,143
AH,001,,R3,1881, 7, 95,143
AH,001,,R3,1881, 8, 95,142
AH,001,,R3,1881, 9, 95,140
AH,001,,R3,1881,10, 95,140
AH,001,,R3,1881,11, 94,140
AH,001,,R3,1881,12, 90,140
AH,001,,R3,1882, 1, 90,140
AH,001,,R3,1882, 2, 90,140
AH,001,,R3,1882, 3, 90,140
AH,001,,R3,1882, 4, 90,140
AH,001,,R3,1882, 5, 90,140
AH,001,,R3,1882, 6, 92,140
AH,001,,R3,1882, 7, 95,145
AH,001,,R3,1882, 8, 98,162
AH,001,,R3,1882, 9,100,170
AH,001,,R3,1882,10,100,170
AH,001,,R3,1882,11,100,170
AH,001,,R3,1882,12,100,170
AH,001,,R3,1883, 1,100,170
AH,001,,R3,1883, 2,100,168
AH,001,,R3,1883, 3,119,172
AH,001,,R3,1883, 4,129,163
AH,001,,R3,1883, 5,130,160
AH,001,,R3,1883, 6,130,200
AH,001,,R3,1883, 7,130,206
AH,001,,R3,1883, 8,130,187
AH,001,,R3,1883, 9,130,178
AH,001,,R3,1883,10,120,172
AH,001,,R3,1883,11,110,160
AH,001,,R3,1883,12,110,160
AH,001,,R3,1884, 2,110,160
AH,001,,R3,1884, 3,110,160
AH,001,,R3,1884, 4,110,160
AH,001,,R3,1884, 5,110,160
AH,001,,R3,1884, 6,110,160
AH,001,,R3,1884, 7,110,160
AH,001,,R3,1884, 8,110,160
AH,001,,R3,1884, 9,110,156
AH,001,,R3,1884,10,106,150
AH,001,,R3,1884,11,100,150
AH,001,,R3,1884,12, 96,150
AH,001,,R3,1885, 1, 92,150
AH,001,,R3,1885, 2, 92,155
AH,001,,R3,1885, 3, 96,160
AH,001,,R3,1885, 4,100,160
AH,001,,R3,1885, 5,100,160
AH,001,,R3,1885, 6, 98,160
AH,001,,R3,1885, 7,103,160
AH,001,,R3,1885, 8,107,160
AH,001,,R3,1885, 9,109,160
AH,001,,R3,1885,10,110,156
AH,001,,R3,1885,11,110,155
AH,001,,R3,1885,12,110,155
AH,001,,R3,1886, 1,113,155
AH,001,,R3,1886, 2,117,155
AH,001,,R3,1886, 3,118,159
AH,001,,R3,1886, 4,118,160
AH,001,,R3,1886, 5,118,160
AH,001,,R3,1886, 6,118,160
AH,001,,R3,1886, 7,120,170
AH,001,,R3,1886, 8,120,170
AH,001,,R3,1886, 9,119,169
AH,001,,R3,1886,10,110,160
AH,001,,R3,1886,11,110,160
AH,001,,R3,1886,12,110,160
AH,001,,R3,1887, 1,110,160
AH,001,,R3,1887, 2,110,160
AH,001,,R3,1887, 3,110,160
AH,001,,R3,1887, 4,110,160
AH,001,,R3,1887, 5,110,160
AH,001,,R3,1887, 6,110,160
AH,001,,R3,1887, 7,109,164
AH,001,,R3,1887, 8,110,170
AH,001,,R3,1887, 9,113,172
AH,001,,R3,1887,10,113,177
AH,001,,R3,1887,11,111,180
AH,001,,R3,1887,12,110,180
AH,001,,R3,1888,12,110,145
AH,001,,R3,1889, 1,110,145
AH,001,,R3,1889, 2,110,145
AH,001,,R3,1889, 3,110,145
AH,001,,R3,1889, 4,110,145
AH,001,,R3,1889, 5,115,145
AH,001,,R3,1889, 6,115,150
AH,001,,R3,1889, 7,115,149
AH,001,,R3,1889, 8,113,140
AH,001,,R3,1889, 9,106,144
AH,001,,R3,1889,10,110,160
AH,001,,R3,1889,11,110,160
AH,001,,R3,1889,12,110,160
AH,001,,R3,1890, 1,110,153
AH,001,,R3,1890, 2,110,140
AH,001,,R3,1890, 3,110,140
AH,001,,R3,1890, 4,112,140
AH,001,,R3,1890, 5,113,148
AH,001,,R3,1890, 6,110,174
AH,001,,R3,1890, 7,112,190
AH,001,,R3,1890, 8,115,190
AH,001,,R3,1890, 9,112,190
AH,001,,R3,1890,10,107,184
AH,001,,R3,1890,11,107,180
AH,001,,R3,1890,12,108,180
AH,001,,R3,1891, 1,109,180
AH,001,,R3,1891, 2,110,159
AH,001,,R3,1891, 3,110,150
AH,001,,R3,1891, 4,110,150
AH,001,,R3,1891, 5,110,150
AH,001,,R3,1891, 6,110,158
AH,001,,R3,1891, 7,110,160
AH,001,,R3,1891, 8,110,160
AH,001,,R3,1891, 9,110,141
AH,001,,R3,1891,10,110,149
AH,001,,R3,1891,11,110,160
AH,001,,R3,1891,12,110,160
AH,001,,R3,1892, 1,110,160
AH,001,,R3,1892, 2,110,160
AH,001,,R3,1892, 3,110,160
AH,001,,R3,1892, 4,110,160
AH,001,,R3,1892, 5,110,160
AH,001,,R3,1892, 6,110,160
AH,001,,R3,1892, 7,110,160
AH,001,,R3,1892, 8,110,160
AH,001,,R3,1892, 9,110,160
AH,001,,R3,1892,10,110,160
AH,001,,R3,1892,11,110,160
AH,001,,R3,1892,12,110,160
AH,001,,R3,1893, 1,110,160
AH,001,,R3,1893, 2,110,160
AH,001,,R3,1893, 3,110,160
AH,001,,R3,1893, 4,110,160
AH,001,,R3,1893, 5,110,155
AH,001,,R3,1893, 6,110,150
AH,001,,R3,1893, 7,110,150
AH,001,,R3,1893, 8,110,150
AH,001,,R3,1893, 9,106,150
AH,001,,R3,1893,10,101,150
AH,001,,R3,1893,11,100,150
AH,001,,R3,1893,12,100,158
AH,001,,R3,1894, 1,100,160
AH,001,,R3,1894, 2,100,160
AH,001,,R3,1894, 3,100,160
AH,001,,R3,1894, 4,100,160
AH,001,,R3,1894, 5,100,160
AH,001,,R3,1894, 6,100,160
AH,001,,R3,1894, 7,100,160
AH,001,,R3,1894, 8,100,160
AH,001,,R3,1894, 9,100,160
AH,001,,R3,1894,10,100,160
AH,001,,R3,1894,11,101,160
AH,001,,R3,1894,12,110,160
AH,001,,R3,1895, 1,110,160
AH,001,,R3,1895, 2,110,160
AH,001,,R3,1895, 3,110,160
AH,001,,R3,1895, 4,110,160
AH,001,,R3,1895, 5,110,160
AH,001,,R3,1895, 6,110,163
AH,001,,R3,1895, 7,110,170
AH,001,,R3,1895, 8,110,170
AH,001,,R3,1895, 9,110,166
AH,001,,R3,1895,10,110,160
AH,001,,R3,1895,11,110,160
AH,001,,R3,1895,12,110,160
AH,001,,R3,1896, 1,110,160
AH,001,,R3,1896, 2,110,160
AH,001,,R3,1896, 3,110,160
AH,001,,R3,1896, 4,110,160
AH,001,,R3,1896, 5,110,160
AH,001,,R3,1896, 6,110,163
AH,001,,R3,1896, 7,110,182
AH,001,,R3,1896, 8,110,183
AH,001,,R3,1896, 9,102,180
AH,001,,R3,1896,10, 96,180
AH,001,,R3,1896,11, 95,180
AH,001,,R3,1896,12, 95,180
AH,001,,R3,1897, 1, 95,180
AH,001,,R3,1897, 2, 95,180
AH,001,,R3,1897, 3, 95,180
AH,001,,R3,1897, 4, 97,180
AH,001,,R3,1897, 5, 97,180
AH,001,,R3,1897, 6, 97,181
AH,001,,R3,1897, 7,100,200
AH,001,,R3,1897, 8,100,200
AH,001,,R3,1897, 9,100,199
AH,001,,R3,1897,10,100,194
AH,001,,R3,1897,11,100,190
AH,001,,R3,1897,12,100,190
AH,001,,R3,1898, 1,100,190
AH,001,,R3,1898, 2,100,190
AH,001,,R3,1898, 3,106,196
AH,001,,R3,1898, 4,124,217
AH,001,,R3,1898, 5,135,249
AH,001,,R3,1898, 6,135,280
AH,001,,R3,1898, 7,137,280
AH,001,,R3,1898, 8,147,280
AH,001,,R3,1898, 9,155,280
AH,001,,R3,1898,10,147,269
AH,001,,R3,1898,11,140,254
AH,001,,R3,1898,12,140,238
AH,001,,R3,1899, 1,140,230
AH,001,,R3,1899, 2,150,235
AH,001,,R3,1899, 3,150,238
AH,001,,R3,1899, 4,150,240
AH,001,,R3,1899, 5,154,233
AH,001,,R3,1899, 6,155,222
AH,001,,R3,1899, 7,150,197
AH,001,,R3,1899, 8,148,190
AH,001,,R3,1899, 9,148,190
AH,001,,R3,1899,10,151,190
AH,001,,R3,1899,11,150,181
AH,001,,R3,1899,12,150,180
AH,001,,R3,1900, 1,150,180
AH,001,,R3,1900, 2,150,180
AH,001,,R3,1900, 3,150,180
AH,001,,R3,1900, 4,150,178
AH,001,,R3,1900, 5,154,178
AH,001,,R3,1900, 6,150,178
AH,001,,R3,1900, 7,147,178
AH,001,,R3,1900, 8,135,178
AH,001,,R3,1900, 9,135,178
AH,001,,R3,1900,10,135,178
AH,001,,R3,1900,11,135,178
AH,001,,R3,1900,12,135,178
AH,001,,R3,1901, 1,135,178
AH,001,,R3,1901, 2,135,178
AH,001,,R3,1901, 4,140,180
AH,001,,R3,1901, 5,140,189
AH,001,,R3,1901, 6,140,200
AH,001,,R3,1901, 7,140,220
AH,001,,R3,1901, 8,140,220
AH,001,,R3,1901, 9,146,226
AH,001,,R3,1901,10,150,236
AH,001,,R3,1901,11,150,240
AH,001,,R3,1901,12,150,240
AH,001,,R3,1902, 1,150,240
AH,001,,R3,1902, 2,150,240
AH,001,,R3,1902, 4,150,270
AH,001,,R3,1902, 5,150,285
AH,001,,R3,1902, 6,150,290
AH,001,,R3,1902, 7,150,281
AH,001,,R3,1902, 8,150,271
AH,001,,R3,1902, 9,150,265
AH,001,,R3,1902,10,150,265
AH,001,,R3,1902,11,150,255
AH,001,,R3,1902,12,150,249
AH,001,,R3,1903, 1,150,240
AH,001,,R3,1903, 2,150,240
AH,001,,R3,1903, 3,150,240
AH,001,,R3,1903, 4,150,241
AH,001,,R3,1903, 5,150,250
AH,001,,R3,1903, 6,150,250
AH,001,,R3,1903, 7,150,247
AH,001,,R3,1903, 8,150,237
AH,001,,R3,1903, 9,150,230
AH,001,,R3,1903,10,150,226
AH,001,,R3,1903,11,150,220
AH,001,,R3,1903,12,150,220
AH,001,,R3,1904, 1,150,220
AH,001,,R3,1904, 2,150,220
AH,001,,R3,1904, 3,150,225
AH,001,,R3,1904, 4,150,230
AH,001,,R3,1904, 5,150,240
AH,001,,R3,1904, 6,150,240
AH,001,,R3,1904, 7,150,246
AH,001,,R3,1904, 8,150,243
AH,001,,R3,1904,12,150,190
AH,001,,R3,1905, 1,147,190
AH,001,,R3,1905, 2,147,190
AH,001,,R3,1905, 3,155,190
AH,001,,R3,1905, 4,148,190
AH,001,,R3,1905, 5,147,199
AH,001,,R3,1905, 6,147,200
AH,001,,R3,1905, 7,147,219
AH,001,,R3,1905, 8,147,200
AH,001,,R3,1905, 9,147,200
AH,001,,R3,1905,10,147,200
AH,001,,R3,1905,11,147,200
AH,001,,R3,1905,12,148,200
AH,001,,R3,1906, 1,150,200
AH,001,,R3,1906, 2,150,202
AH,001,,R3,1906, 3,150,212
AH,001,,R3,1906, 4,150,222
AH,001,,R3,1906, 5,162,253
AH,001,,R3,1906, 6,196,316
AH,001,,R3,1906, 7,210,330
AH,001,,R3,1906, 8,212,318
AH,001,,R3,1906, 9,215,300
AH,001,,R3,1906,12,185,270
AH,001,,R3,1907, 1,185,287
AH,001,,R3,1907, 2,199,306
AH,001,,R3,1907, 3,216,327
AH,001,,R3,1907, 4,224,340
AH,001,,R3,1907, 5,227,334
AH,001,,R3,1907, 6,227,330
AH,001,,R3,1907, 7,227,358
AH,001,,R3,1907, 8,227,355
AH,001,,R3,1907, 9,227,327
AH,001,,R3,1907,10,227,320
AH,001,,R3,1907,11,227,320
AH,001,,R3,1907,12,227,337
AH,001,,R3,1908, 1,230,340
AH,001,,R3,1908, 2,230,340
AH,001,,R3,1908, 3,230,340
AH,001,,R3,1908, 4,230,340
AH,001,,R3,1908, 5,230,340
AH,001,,R3,1908, 6,230,340
AH,001,,R3,1908, 7,231,341
AH,001,,R3,1908, 8,234,350
AH,001,,R3,1908, 9,233,344
AH,001,,R3,1908,10,230,320
AH,001,,R3,1908,11,225,318
AH,001,,R3,1908,12,216,307
AH,001,,R3,1909, 1,230,300
AH,001,,R3,1909, 2,230,300
AH,001,,R3,1909, 3,230,300
AH,001,,R3,1909, 4,230,300
AH,001,,R3,1909, 5,230,304
AH,001,,R3,1909, 6,230,319
AH,001,,R3,1909, 7,230,330
AH,001,,R3,1909, 8,230,330
AH,001,,R3,1909, 9,224,324
AH,001,,R3,1909,10,220,314
AH,001,,R3,1909,11,220,304
AH,001,,R3,1909,12,220,294
